id,video_name,channel_name,channel_id,date,duration,region_code,region_name,category,statistics,channel_stat
284,تاكس العالم - ميسي وينه ؟؟,Yazan Nobani,UCJ0PDnfh-EGZbH25jHnGXQQ,2022-11-26T15:15:10Z,PT10M39S,JO,Jordan,23,"{'viewCount': '380183', 'likeCount': '18346', 'favoriteCount': '0', 'commentCount': '908'}","{'viewCount': '794490181', 'subscriberCount': '2510000', 'hiddenSubscriberCount': False, 'videoCount': '163'}"
285,🎈😱.. سجنت اخواتي في غرفة كلها بالون!! تخانقوا,Sherin Amara,UCJpTKAPjRh-ThyHXN6r7kxg,2022-11-26T16:07:54Z,PT15M28S,JO,Jordan,23,"{'viewCount': '933691', 'likeCount': '55552', 'favoriteCount': '0', 'commentCount': '1540'}","{'viewCount': '494630823', 'subscriberCount': '6270000', 'hiddenSubscriberCount': False, 'videoCount': '210'}"
286,ميسي غير 🔥 والحكم قتل المنتخب السعودي 😡 وهذه مشكلة المنتخب التونسي !,محمد عدنان Mohamad Adnan,UCxUPU7lI249SW_j5WgByJRA,2022-11-27T19:03:06Z,PT12M11S,JO,Jordan,17,"{'viewCount': '1902482', 'likeCount': '312371', 'favoriteCount': '0', 'commentCount': '5768'}","{'viewCount': '504640991', 'subscriberCount': '6060000', 'hiddenSubscriberCount': False, 'videoCount': '213'}"
287,سافرنا انا و مكس ففاجؤونا بالهدايا 😍 صدمونا 🫢,Mix & douha - مكس و ضحى,UC-B-lno1COMej2JDwDd3kfA,2022-11-25T17:45:41Z,PT8M44S,JO,Jordan,22,"{'viewCount': '682762', 'likeCount': '96911', 'favoriteCount': '0', 'commentCount': '4584'}","{'viewCount': '20041184', 'subscriberCount': '864000', 'hiddenSubscriberCount': False, 'videoCount': '15'}"
288,أول مرة نجرب الكرفان في البر ( دخل علينا فجأة ) !!,قناة سعود Saud Channel l,UC7loSNYw43oSTLlThtm_Ytw,2022-11-25T15:29:14Z,PT27M45S,JO,Jordan,24,"{'viewCount': '2305627', 'likeCount': '146066', 'favoriteCount': '0', 'commentCount': '4077'}","{'viewCount': '1779486491', 'subscriberCount': '9050000', 'hiddenSubscriberCount': False, 'videoCount': '344'}"
289,من 0.01$ الى كأس العالم قطر في 30 يوم! اليوم #26,كمستكا,UC4kb-WfHhIQoKyd6ixL9kWw,2022-11-28T11:07:24Z,PT8M19S,JO,Jordan,20,"{'viewCount': '770745', 'likeCount': '75554', 'favoriteCount': '0', 'commentCount': '2555'}","{'viewCount': '86971614', 'subscriberCount': '1190000', 'hiddenSubscriberCount': False, 'videoCount': '86'}"
290,حياة عيلتنا: سالي المظلومة,Our Family Life حياة عيلتنا,UCAU8JhQDfpRsb2GhtIXp_cw,2022-11-25T08:00:07Z,PT6M15S,JO,Jordan,24,"{'viewCount': '641775', 'likeCount': '22323', 'favoriteCount': '0', 'commentCount': '835'}","{'viewCount': '544238971', 'subscriberCount': '1930000', 'hiddenSubscriberCount': False, 'videoCount': '174'}"
291,المغرب أقرب وآمال للسعودية وأمنيات تونس في التأهل.. توقعات الشلة حول فرص المنتخبات العربية,Al Jazeera O2,UCMQ18I4n6ccOSNDLfdhrUbQ,2022-11-28T22:33:16Z,PT26M6S,JO,Jordan,17,"{'viewCount': '142645', 'likeCount': '6914', 'favoriteCount': '0', 'commentCount': '227'}","{'viewCount': '127053653', 'subscriberCount': '373000', 'hiddenSubscriberCount': False, 'videoCount': '656'}"
292,سورة الكهف القارئ الشيخ ماهر المعيقلي Surat Al Kahf Full,Salam | سلام,UCaZEQtIQkmaWnj3dPeYw9xA,2022-11-25T11:38:04Z,PT7H59M59S,JO,Jordan,10,"{'viewCount': '586296', 'likeCount': '4096', 'favoriteCount': '0', 'commentCount': '159'}","{'viewCount': '211036774', 'subscriberCount': '1030000', 'hiddenSubscriberCount': False, 'videoCount': '1925'}"
293,لعبة فري فاير لايت صدمتني …! 🥲🔥,Ali Omar,UCJhAZAK6t92znGV9tMuy7eQ,2022-11-27T11:25:06Z,PT9M35S,JO,Jordan,20,"{'viewCount': '238830', 'likeCount': '31299', 'favoriteCount': '0', 'commentCount': '2507'}","{'viewCount': '584810216', 'subscriberCount': '5210000', 'hiddenSubscriberCount': False, 'videoCount': '771'}"
294,جربت أغرب وصفات أكل المتابعين  2022,MALAK TUBE,UCjxtmM9Zb5eCu9W_IL8R8XA,2022-11-25T11:35:25Z,PT11M54S,JO,Jordan,22,"{'viewCount': '237844', 'likeCount': '17052', 'favoriteCount': '0', 'commentCount': '545'}","{'viewCount': '182174176', 'subscriberCount': '2330000', 'hiddenSubscriberCount': False, 'videoCount': '172'}"
295,Maher Zain & Humood - Tahayya | World Cup 2022 | ماهر زين و حمود الخضر - تهيّا,Awakening Music,UCBq5hp6DvwWam2XOXw6lYJA,2022-11-23T16:00:07Z,PT3M21S,JO,Jordan,10,"{'viewCount': '15521042', 'likeCount': '303154', 'favoriteCount': '0', 'commentCount': '17903'}","{'viewCount': '5093674224', 'subscriberCount': '12700000', 'hiddenSubscriberCount': False, 'videoCount': '736'}"
296,تحدي السقوط في الماء ( لك 3 ثواني للنجاة ) !!,Saud Brothers,UCVXFRM2jUeYyrp2Y9laB8WA,2022-11-24T11:29:13Z,PT11M32S,JO,Jordan,22,"{'viewCount': '1599202', 'likeCount': '90325', 'favoriteCount': '0', 'commentCount': '1460'}","{'viewCount': '1286596036', 'subscriberCount': '6980000', 'hiddenSubscriberCount': False, 'videoCount': '186'}"
297,كواليس مباراة السعودية و الأرجنتين | 22 نوفمبر 2022 يوم لا يُنسى,المنتخب السعودي,UCSSHK4M_OXOCtrAqbgvUHnw,2022-11-24T19:56:10Z,PT9M59S,JO,Jordan,17,"{'viewCount': '2452999', 'likeCount': '87959', 'favoriteCount': '0', 'commentCount': '5617'}","{'viewCount': '10408636', 'subscriberCount': '117000', 'hiddenSubscriberCount': False, 'videoCount': '106'}"
298,روبلوكس : الهروب من اخطر قرش مفترس (يبي ياكلنا) 🦈🌊 @OtakuGamer - أوتاكو قيمر,Rahumi - رحومي,UCoZ-SR865yc4IvvVVqkixpQ,2022-11-25T12:00:10Z,PT25M44S,JO,Jordan,20,"{'viewCount': '289520', 'likeCount': '16361', 'favoriteCount': '0', 'commentCount': '490'}","{'viewCount': '479483535', 'subscriberCount': '2040000', 'hiddenSubscriberCount': False, 'videoCount': '499'}"
299,اخر شخص يطلع من الرمل يفوز ( رعب الحشرات 🤣),POWR eSports,UCm6dEXyAMIy0njEOW-suLww,2022-11-27T11:01:15Z,PT18M7S,JO,Jordan,24,"{'viewCount': '1008460', 'likeCount': '85258', 'favoriteCount': '0', 'commentCount': '2153'}","{'viewCount': '274577736', 'subscriberCount': '2280000', 'hiddenSubscriberCount': False, 'videoCount': '270'}"
300,ما اقدر اروح لكأس العالم😭❌,AboFlah,UCqq5n-Oe-r1EEHI3yvhVJcA,2022-11-25T17:08:31Z,PT14M1S,JO,Jordan,24,"{'viewCount': '3511573', 'likeCount': '459047', 'favoriteCount': '0', 'commentCount': '20650'}","{'viewCount': '3806400626', 'subscriberCount': '27300000', 'hiddenSubscriberCount': False, 'videoCount': '577'}"
301,تحدي الثلاثين نسخة كأس العالم|كلاسيكو عبدالله النعيمي ومحمد سهيل 🔥,M12 ALFOUZAN - قدم الكرة,UCqe2V_eejw-b5SeOw63TQNw,2022-11-30T10:00:04Z,PT28M42S,KW,Kuwait,17,"{'viewCount': '282450', 'likeCount': '44198', 'favoriteCount': '0', 'commentCount': '667'}","{'viewCount': '70894383', 'subscriberCount': '1120000', 'hiddenSubscriberCount': False, 'videoCount': '65'}"
302,الكورة مع السلامة | الحلقة الثانية - كولومبيا 🇨🇴,Da7ee7 - الدحيح,UCqW7G8SmyeEeQYzLOk5tdSg,2022-11-29T18:01:24Z,PT26M50S,KW,Kuwait,28,"{'viewCount': '372223', 'likeCount': '38762', 'favoriteCount': '0', 'commentCount': '1323'}","{'viewCount': '34045688', 'subscriberCount': '1530000', 'hiddenSubscriberCount': False, 'videoCount': '42'}"
303,ملخص مباراة البرتغال والأوروغواي - البرتغال تهزم أوروغواي وتبلغ ثمن النهائي,beIN SPORTS,UCJUCcJUeh0Cz2xyKwkw5Q1w,2022-11-28T21:28:44Z,PT4M56S,KW,Kuwait,17,"{'viewCount': '2581021', 'likeCount': '49702', 'favoriteCount': '0', 'commentCount': '1324'}","{'viewCount': '662059394', 'subscriberCount': '8500000', 'hiddenSubscriberCount': False, 'videoCount': '3913'}"
304,اغرب لعبة غميضة في بيتي | اكتشفنا اماكن جديدة 😱,Narins Beauty,UCWXYdNyGX01rnTB-tQci8JQ,2022-11-29T15:26:20Z,PT11M58S,KW,Kuwait,24,"{'viewCount': '987309', 'likeCount': '76091', 'favoriteCount': '0', 'commentCount': '4627'}","{'viewCount': '2115185041', 'subscriberCount': '13700000', 'hiddenSubscriberCount': False, 'videoCount': '418'}"
305,ITZY “Cheshire” M/V @ITZY,JYP Entertainment,UCaO6TYtlC8U5ttz62hTrZgg,2022-11-30T08:58:09Z,PT3M8S,KW,Kuwait,10,"{'viewCount': '3375142', 'likeCount': '537367', 'favoriteCount': '0', 'commentCount': '30969'}","{'viewCount': '18109940685', 'subscriberCount': '26000000', 'hiddenSubscriberCount': False, 'videoCount': '1592'}"
306,أنا مشجع مغربي في كأس العالم 🇲🇦 #عمر_يجرب,عمر فاروق Omar Farooq,UC7lfpgPpjx7YvuE12_UcGrg,2022-11-28T21:31:51Z,PT13M48S,KW,Kuwait,22,"{'viewCount': '435764', 'likeCount': '35355', 'favoriteCount': '0', 'commentCount': '1081'}","{'viewCount': '631991962', 'subscriberCount': '5330000', 'hiddenSubscriberCount': False, 'videoCount': '233'}"
307,عزمنا أصحابنا على منسف أردني 😳شوفو شو صار😂 اقوى مقلب 😂,Mix & douha - مكس و ضحى,UC-B-lno1COMej2JDwDd3kfA,2022-11-29T18:23:45Z,PT10M16S,KW,Kuwait,22,"{'viewCount': '757149', 'likeCount': '105602', 'favoriteCount': '0', 'commentCount': '2489'}","{'viewCount': '20041184', 'subscriberCount': '864000', 'hiddenSubscriberCount': False, 'videoCount': '15'}"
308,نطيت من فوق طيارة، مرعب جداً | تحدّي ال ٢ مليون,Ana Beeko,UCk0XvmcUD1_LAZ5u66Xgc9w,2022-11-28T19:07:22Z,PT23M18S,KW,Kuwait,24,"{'viewCount': '334349', 'likeCount': '25934', 'favoriteCount': '0', 'commentCount': '1799'}","{'viewCount': '299794849', 'subscriberCount': '2040000', 'hiddenSubscriberCount': False, 'videoCount': '144'}"
309,سلطان المرشد - فزت بك (أغنية خاصة) | 2022 | Sultan Al Murshed - Fezt Bek,Sultan Almurshed l سلطان المرشد,UCm-QWM1tXGhnxPfYxbHpgLw,2022-11-01T18:00:21Z,PT4M28S,KW,Kuwait,22,"{'viewCount': '2887909', 'likeCount': '39067', 'favoriteCount': '0', 'commentCount': '934'}","{'viewCount': '58449924', 'subscriberCount': '95700', 'hiddenSubscriberCount': False, 'videoCount': '4'}"
310,مشاعر مؤثرة لحظة استقبال العائلة لنا بعد العودة من السفر | صاروا يبكوا 🥺,عصومي ووليد - Assomi & Waleed,UCPoGWDam0BC4nGe5aomgd2Q,2022-11-29T17:08:55Z,PT10M42S,KW,Kuwait,24,"{'viewCount': '825868', 'likeCount': '50918', 'favoriteCount': '0', 'commentCount': '1852'}","{'viewCount': '1808651844', 'subscriberCount': '8650000', 'hiddenSubscriberCount': False, 'videoCount': '445'}"
311,Match 15 HIGHLIGHTS | New York Strikers vs Morrisville SAMP Army | Day 6 | Abu Dhabi T10 Season 6,T10 League Official,UCgNs5GVvw5Td-05qp22sPLg,2022-11-29T05:46:46Z,PT8M4S,KW,Kuwait,17,"{'viewCount': '851382', 'likeCount': '17261', 'favoriteCount': '0', 'commentCount': '219'}","{'viewCount': '373907051', 'subscriberCount': '1890000', 'hiddenSubscriberCount': False, 'videoCount': '721'}"
312,ملخص مباراة ويلز وإنكلترا | المنتخب الإنكليزي يتأهل إلى ثمن النهائي متصدراً للمجموعة الثانية,beIN SPORTS,UCJUCcJUeh0Cz2xyKwkw5Q1w,2022-11-29T21:23:19Z,PT5M2S,KW,Kuwait,17,"{'viewCount': '1388618', 'likeCount': '27587', 'favoriteCount': '0', 'commentCount': '896'}","{'viewCount': '662059394', 'subscriberCount': '8500000', 'hiddenSubscriberCount': False, 'videoCount': '3913'}"
313,ملخص مباراة السنغال والإكوادور | السنغال تتخطّى الإكوادور وتعبر إلى ثمن النهائي,beIN SPORTS,UCJUCcJUeh0Cz2xyKwkw5Q1w,2022-11-29T17:21:00Z,PT3M17S,KW,Kuwait,17,"{'viewCount': '1434554', 'likeCount': '29169', 'favoriteCount': '0', 'commentCount': '1717'}","{'viewCount': '662059394', 'subscriberCount': '8500000', 'hiddenSubscriberCount': False, 'videoCount': '3913'}"
314,رونالدو غاضب جداً 😡 وهذا هو وحش الكرة البرازيلية 🇧🇷,محمد عدنان Mohamad Adnan,UCxUPU7lI249SW_j5WgByJRA,2022-11-29T17:45:40Z,PT9M16S,KW,Kuwait,17,"{'viewCount': '1465225', 'likeCount': '250028', 'favoriteCount': '0', 'commentCount': '5492'}","{'viewCount': '504640991', 'subscriberCount': '6060000', 'hiddenSubscriberCount': False, 'videoCount': '213'}"
315,"Billie Eilish: Same Interview, The Sixth Year | Vanity Fair",Vanity Fair,UCIsbLox_y9dCIMLd8tdC6qg,2022-11-28T20:00:03Z,PT21M19S,KW,Kuwait,24,"{'viewCount': '4653396', 'likeCount': '326565', 'favoriteCount': '0', 'commentCount': '12727'}","{'viewCount': '1955901473', 'subscriberCount': '3910000', 'hiddenSubscriberCount': False, 'videoCount': '2554'}"
316,Georges Wassouf - Byetkallem Aalaya [Official Music Video] (2022) / جورج وسوف - بيتكلّم عليّا,Georges Wassouf,UCRpVH-l7I3j1bZHcrW1c-dg,2022-11-26T15:00:10Z,PT6M30S,KW,Kuwait,10,"{'viewCount': '1769644', 'likeCount': '63801', 'favoriteCount': '0', 'commentCount': '3955'}","{'viewCount': '227306994', 'subscriberCount': '983000', 'hiddenSubscriberCount': False, 'videoCount': '30'}"
317,شوفت أختي أخيرآ بالفستان الابيض😍الفيرست لوك معايا,Aya Koky77,UC-xfN8lG_XqI9Lo1kF7GBSQ,2022-11-29T18:00:52Z,PT10M3S,KW,Kuwait,28,"{'viewCount': '175142', 'likeCount': '8742', 'favoriteCount': '0', 'commentCount': '667'}","{'viewCount': '139795430', 'subscriberCount': '844000', 'hiddenSubscriberCount': False, 'videoCount': '1103'}"
318,قطر تهدد بمراجعة استثماراتها في لندن بعد حظر الإعلانات,BBC News عربي,UCelk6aHijZq-GJBBB9YpReA,2022-11-28T18:03:38Z,PT6M25S,KW,Kuwait,25,"{'viewCount': '699705', 'likeCount': '9857', 'favoriteCount': '0', 'commentCount': '1501'}","{'viewCount': '4280953484', 'subscriberCount': '10500000', 'hiddenSubscriberCount': False, 'videoCount': '36304'}"
319,[2022 MAMA] IVE&Kep1er&NMIXX&LESSERAFIM&NewJeans-ELEVEN+WADADA+O.O+FEARLESS+HypeBoy | Mnet 221129 방송,Mnet K-POP,UCbD8EppRX3ZwJSou-TVo90A,2022-11-29T12:01:31Z,PT5M9S,KW,Kuwait,20,"{'viewCount': '4851819', 'likeCount': '273145', 'favoriteCount': '0', 'commentCount': '10330'}","{'viewCount': '13666807480', 'subscriberCount': '20000000', 'hiddenSubscriberCount': False, 'videoCount': '29735'}"
320,مقطع الفيس كام !,ميف - Meev,UCh7rXgsIWJXWuPveUlJ6aRg,2022-11-29T10:31:23Z,PT3M52S,KW,Kuwait,25,"{'viewCount': '207750', 'likeCount': '36543', 'favoriteCount': '0', 'commentCount': '4294'}","{'viewCount': '132807463', 'subscriberCount': '1050000', 'hiddenSubscriberCount': False, 'videoCount': '530'}"
321,اخيرا فرشت اوضه النوم الجديده بتاعت حماتي 💃بقي عندها اوضه تفتخر بيها بكت من الفرحة 🥺,شروق علام,UCHLJsqHk_EEULrcbVp9UV7A,2022-11-29T20:50:06Z,PT23M34S,KW,Kuwait,22,"{'viewCount': '715351', 'likeCount': '46415', 'favoriteCount': '0', 'commentCount': '5140'}","{'viewCount': '76386197', 'subscriberCount': '435000', 'hiddenSubscriberCount': False, 'videoCount': '291'}"
322,أجواء كأس العالم - كشفت كواليس حفل الافتتاح 😮🔎,الغافري QQQ,UCeriWoRVWMHXBbo-FNG-0GQ,2022-11-26T19:23:28Z,PT17M47S,KW,Kuwait,24,"{'viewCount': '1446425', 'likeCount': '132971', 'favoriteCount': '0', 'commentCount': '3401'}","{'viewCount': '120299004', 'subscriberCount': '2030000', 'hiddenSubscriberCount': False, 'videoCount': '36'}"
323,المغرب إلى نصف نهائي كأس العالم ؟ 🔥🇲🇦,محمد عدنان Mohamad Adnan,UCxUPU7lI249SW_j5WgByJRA,2022-11-28T15:45:57Z,PT11M24S,KW,Kuwait,17,"{'viewCount': '2002775', 'likeCount': '348809', 'favoriteCount': '0', 'commentCount': '7427'}","{'viewCount': '504640991', 'subscriberCount': '6060000', 'hiddenSubscriberCount': False, 'videoCount': '213'}"
324,من 0.01$ الى كأس العالم قطر في 30 يوم! اليوم #26,كمستكا,UC4kb-WfHhIQoKyd6ixL9kWw,2022-11-28T11:07:24Z,PT8M19S,KW,Kuwait,20,"{'viewCount': '770745', 'likeCount': '75554', 'favoriteCount': '0', 'commentCount': '2555'}","{'viewCount': '86971614', 'subscriberCount': '1190000', 'hiddenSubscriberCount': False, 'videoCount': '86'}"
325,Argentina vs. Mexico - Melhores Momentos,RTP,UCWPpeeDOykyH5ducPITCDPw,2022-11-26T21:06:44Z,PT2M6S,KW,Kuwait,17,"{'viewCount': '2344038', 'likeCount': '28907', 'favoriteCount': '0'}","{'viewCount': '530399808', 'subscriberCount': '615000', 'hiddenSubscriberCount': False, 'videoCount': '24828'}"
326,تحدي لا تجيبها في الكوب الغلط !! ❌ 🥤,Ghaith Marwan غيث مروان,UCFGZTrhn2GbEsgQ8-12-rIA,2022-11-28T15:18:10Z,PT10M43S,KW,Kuwait,27,"{'viewCount': '1109762', 'likeCount': '102920', 'favoriteCount': '0', 'commentCount': '7250'}","{'viewCount': '845538690', 'subscriberCount': '4810000', 'hiddenSubscriberCount': False, 'videoCount': '261'}"
327,Maher Zain & Humood - Tahayya | World Cup 2022 | ماهر زين و حمود الخضر - تهيّا,Awakening Music,UCBq5hp6DvwWam2XOXw6lYJA,2022-11-23T16:00:07Z,PT3M21S,KW,Kuwait,10,"{'viewCount': '15521042', 'likeCount': '303154', 'favoriteCount': '0', 'commentCount': '17903'}","{'viewCount': '5093674224', 'subscriberCount': '12700000', 'hiddenSubscriberCount': False, 'videoCount': '736'}"
328,ميسي غير 🔥 والحكم قتل المنتخب السعودي 😡 وهذه مشكلة المنتخب التونسي !,محمد عدنان Mohamad Adnan,UCxUPU7lI249SW_j5WgByJRA,2022-11-27T19:03:06Z,PT12M11S,KW,Kuwait,17,"{'viewCount': '1902482', 'likeCount': '312371', 'favoriteCount': '0', 'commentCount': '5768'}","{'viewCount': '504640991', 'subscriberCount': '6060000', 'hiddenSubscriberCount': False, 'videoCount': '213'}"
329,أول مرة نجرب الكرفان في البر ( دخل علينا فجأة ) !!,قناة سعود Saud Channel l,UC7loSNYw43oSTLlThtm_Ytw,2022-11-25T15:29:14Z,PT27M45S,KW,Kuwait,24,"{'viewCount': '2305627', 'likeCount': '146066', 'favoriteCount': '0', 'commentCount': '4077'}","{'viewCount': '1779486491', 'subscriberCount': '9050000', 'hiddenSubscriberCount': False, 'videoCount': '344'}"
330,اخر شخص يطلع من الرمل يفوز ( رعب الحشرات 🤣),POWR eSports,UCm6dEXyAMIy0njEOW-suLww,2022-11-27T11:01:15Z,PT18M7S,KW,Kuwait,24,"{'viewCount': '1008460', 'likeCount': '85258', 'favoriteCount': '0', 'commentCount': '2153'}","{'viewCount': '274577736', 'subscriberCount': '2280000', 'hiddenSubscriberCount': False, 'videoCount': '270'}"
331,كواليس مباراة السعودية و الأرجنتين | 22 نوفمبر 2022 يوم لا يُنسى,المنتخب السعودي,UCSSHK4M_OXOCtrAqbgvUHnw,2022-11-24T19:56:10Z,PT9M59S,KW,Kuwait,17,"{'viewCount': '2452999', 'likeCount': '87959', 'favoriteCount': '0', 'commentCount': '5617'}","{'viewCount': '10408636', 'subscriberCount': '117000', 'hiddenSubscriberCount': False, 'videoCount': '106'}"
332,정국 Jung Kook (of BTS) featuring Fahad Al Kubaisi - Dreamers | FIFA World Cup 2022 Soundtrack,FIFA,UCpcTrCXblq78GZrTUTLWeBw,2022-11-22T12:09:19Z,PT4M16S,KW,Kuwait,17,"{'viewCount': '42047667', 'likeCount': '3379309', 'favoriteCount': '0', 'commentCount': '171918'}","{'viewCount': '4343682153', 'subscriberCount': '16000000', 'hiddenSubscriberCount': False, 'videoCount': '10034'}"
333,امونج اس ولكن في كأس العالم 😍🔥!! (مود كأس العالم الاسطوري😳!),SHoNgxBоNg,UC5hnxbraFmMPxv63U4hCwTQ,2022-11-26T15:30:11Z,PT20M26S,KW,Kuwait,20,"{'viewCount': '1164861', 'likeCount': '125697', 'favoriteCount': '0', 'commentCount': '2946'}","{'viewCount': '1277447008', 'subscriberCount': '6000000', 'hiddenSubscriberCount': False, 'videoCount': '546'}"
334,India Vs New Zealand | 1st Odi Match | Full Highlights | Ind Vs Nz | 25-11-2022 | Highlights,AA TV HD,UCyCmQiBRpWXcZBC4mu5mlOg,2022-11-25T09:37:18Z,PT11M45S,KW,Kuwait,24,"{'viewCount': '378512', 'likeCount': '3107', 'favoriteCount': '0', 'commentCount': '208'}","{'viewCount': '18637125', 'subscriberCount': '111000', 'hiddenSubscriberCount': False, 'videoCount': '422'}"
